timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-07-23T14:59:37,long_term_forecast_CARBON_TimeMixer_ETTh2_96_192_none_TimeMixer_ETTh2_sl96_pl192_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,d3d0874d-1ab5-40e6-a67f-debb798ad814,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,55.0039263,0.0005705256665556,1.0372453476210669e-05,17.007638604834376,54.44132354339625,10.0,0.0002471331858717,0.0008337792781338,0.0001471177963888,0.0012280302603945,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,3.6018867924528304,49.698113207547166,86.8037735849057,13.672804634526091,N,1.0,0.0,,
2026-07-23T15:02:51,long_term_forecast_CARBON_TimeMixerPP_ETTh2_96_192_none_TimeMixerPP_ETTh2_sl96_pl192_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,eb2b08ee-8c1c-43da-825a-ad4f6e61f0d0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,184.2146438,0.001551264386176,8.420961299147525e-06,15.226519065715388,40.23785456939053,10.0,0.0007643625878514,0.0020813991651179,0.0004932635,0.0033390252529694,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,3.816574585635359,38.83425414364641,88.11657458563562,13.878337839031746,N,1.0,0.0,,
2026-07-23T15:03:55,long_term_forecast_CARBON_TimeMixer_ETTh2_96_336_none_TimeMixer_ETTh2_sl96_pl336_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,cd6932af-7072-440a-88a6-fb4bb4fc821f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,55.3445102,0.0005852510496707,1.0574690200632156e-05,15.752524251951565,57.354964858307966,10.0,0.0002403977675062,0.0008712898636979,0.0001480383391666,0.0012597259703708,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,5.390566037735849,57.075471698113205,80.25283018867923,12.64027253636774,N,1.0,0.0,,
2026-07-23T15:06:40,long_term_forecast_CARBON_TimeMixerPP_ETTh2_96_336_none_TimeMixerPP_ETTh2_sl96_pl336_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,83e3d25e-86a3-47af-ae29-1b1d29415e8b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,157.070538,0.0010809206465931,6.881753003183824e-06,13.56886378605609,30.73965929298244,10.0,0.0005704180793734,0.001335464123926,0.00042074978,0.0023266319832995,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,4.285064935064935,36.12987012987013,72.81753246753243,11.468798773629326,N,1.0,0.0,,
2026-07-23T15:07:41,long_term_forecast_CARBON_TimeMixer_ETTh2_96_720_none_TimeMixer_ETTh2_sl96_pl720_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,5224531f-8d1c-4a63-a2df-f97ae62714ad,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,53.6104666,0.000578960632278,1.0799395509795709e-05,13.072127936118749,61.94933392135084,10.0,0.000188475684093,0.0009144548982298,0.0001432555538888,0.0012461861362117,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,1.5078431372549022,61.47058823529412,65.46274509803926,10.311408024208218,N,1.0,0.0,,
2026-07-23T15:10:16,long_term_forecast_CARBON_TimeMixerPP_ETTh2_96_720_none_TimeMixerPP_ETTh2_sl96_pl720_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,e382ac2d-478c-439d-921a-0062a2a8606f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,147.49489749999998,0.0010260237723073,6.956334013570715e-06,12.52543947414443,32.07000521195524,10.0,0.0004960426018955,0.001316876886834,0.0003955494972222,0.0022084689859517,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,4.288194444444445,35.201388888888886,66.91666666666664,10.538811604181925,N,1.0,0.0,,
2026-07-23T15:13:36,long_term_forecast_CARBON_TimeMixer_ETTm1_96_96_none_TimeMixer_ETTm1_sl96_pl96_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,e556aca3-fa62-428d-abdf-2be3318456c4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,192.520572,0.0020326165002735,1.0557918455974334e-05,13.59036190703077,59.275216085730776,10.0,0.0007035231925488,0.003155197246378,0.0005163931036111,0.0043751135425379,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,2.786243386243386,57.402116402116405,63.52539682539672,10.006036546495226,N,1.0,0.0,,
2026-07-23T15:24:28,long_term_forecast_CARBON_TimeMixerPP_ETTm1_96_96_none_TimeMixerPP_ETTm1_sl96_pl96_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,4c7e242d-b41a-468e-9cfc-31f157ec6800,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,643.9107276999999,0.0048377403291723,7.513060617039927e-06,13.01785872051856,35.93391282945815,10.0,0.002250468402361,0.0064346337588139,0.0017279114233333,0.0104130135845083,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,3.947012578616353,37.40094339622642,66.89088050314479,10.535264531021598,N,1.0,0.0,,
2026-07-23T15:27:49,long_term_forecast_CARBON_TimeMixer_ETTm1_96_192_none_TimeMixer_ETTm1_sl96_pl192_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,853f7304-c657-4584-89f6-9fdf32256f9e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,193.8261932,0.0020605651087084,1.0630994060654195e-05,12.80552320791146,60.51775019517879,10.0,0.0006676014248781,0.003247689264816,0.0005199809472222,0.0044352716369163,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,1.4910526315789474,53.8,66.6315789473684,10.493804048237047,N,1.0,0.0,,
2026-07-23T15:38:04,long_term_forecast_CARBON_TimeMixerPP_ETTm1_96_192_none_TimeMixerPP_ETTm1_sl96_pl192_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,fffbfd83-ae16-4e8f-92bb-95cb38b0e7a7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,607.1094202,0.0040413605777156,6.65672520183312e-06,12.686843759109152,29.60467961983592,10.0,0.0020634316556178,0.0050068442832499,0.0016285668538888,0.0086988427927566,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,3.269333333333333,35.88166666666667,65.79750000000006,10.363211708068848,N,1.0,0.0,,
